asgweek_id	week	week1_sent	week2_sent	assignment_identifier	fullpair	admin_unit1	email	num_emails	response	timely_1	timely_2	accuracy	friendly	look_up	link	live_here	reg_here	coded_	first_tt	second_tt	first_name_latino	second_name_latino	first_name	second_name	first_website	second_website	first_subject	second_subject	email_address1	email_address2	from_address_week1	from_address_week2	subject_line_week1	subject_line_week2	strict_enforced	strict_enacted	photo_enforced	photo_enacted	strict_nonphoto	nonphoto	preclear_states	litigation	municipal_only	county_plus	per_black	per_notlat	populationdensitypersqmile	income_est	normal_vote	author_coded	wordcount	gradelevel	totalpopulation	totalpop_latino	elected	southern_state	westcoast_state	mtwest_state	plains_state	midwest_state	midatl_state	ne_state	statereg1	statereg2	idlaw_overall	photolaw	nonphotolaw	noidlaw	idlaw	elected_update	partisan_update	party_update	partydata	code	code.fac	dummy1	dummy2	dummy3	dummy4	dummy5	dummy6	dummy7	dummy8	dummy9	dummy10	dummy11	dummy12	dummy13	dummy14	dummy15	dummy16	dummy17	dummy18	dummy19	dummy20	dummy21	dummy22	dummy23	dummy24	dummy25	dummy26	dummy27	dummy28	dummy29	dummy30	dummy31	dummy32	dummy33	dummy34	dummy35	dummy36	dummy37	dummy38	dummy39	dummy40	dummy41	dummy42	dummy43	dummy44	dummy45	dummy46	dummy47	dummy48
34	2	1	1	10017	9	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							1	0	1	0	1	3	1	0	0	1	2	1	"martinezj@ajnmail.net"	"gwalsh@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							99		25989	320	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	1	1	1	10018	9	"REDACTED"	"REDACTED"	1				""						0	1	0	0	1	3	1	1	0	0	1	4	1	"walshgreg@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							253		26790	920	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	2	1	1	10018	9	"REDACTED"	"REDACTED"	0	0	0	0	""							1	0	0	1	3	1	1	0	0	1	4	1	"walshgreg@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							253		26790	920	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	2	1	1	10019	10	"REDACTED"	"REDACTED"	1				""						0	0	1	0	1	4	1	1	0	0	1	2	4	"muellerj@ajnmail.net"	"martinezjose@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							745		10914	777	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	1	1	1	10019	10	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	4	1	1	0	0	1	2	4	"muellerj@ajnmail.net"	"martinezjose@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							745		10914	777	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	2	1	1	10020	10	"REDACTED"	"REDACTED"	1	1	0	1	"General, but accurate"	0	0	0	1	0	1	0	1	1	0	1	3	1	0	0	1	4	1	"martinezjose@ajnmail.net"	"gwalsh@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							123		11670	72	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	1	1	1	10020	10	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	1	3	1	0	0	1	4	1	"martinezjose@ajnmail.net"	"gwalsh@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							123		11670	72	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	2	1	1	10021	11	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	2	4	0	1	0	1	3	2	"luisrodriguez@fnweb.net"	"muellerj@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0									43820	309	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	1	1	1	10021	11	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	2	4	0	1	0	1	3	2	"luisrodriguez@fnweb.net"	"muellerj@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0									43820	309	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	1	1	1	10022	11	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"							0	1	0	1	4	1	0	1	0	1	4	1	"muellerjake@fnweb.net"	"jmartinez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							76		10591	114	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	2	1	1	10022	11	"REDACTED"	"REDACTED"	1	1	1	1	"Non-informative response"	0	0	0	0	1	0	0	1	0	1	4	1	0	1	0	1	4	1	"muellerjake@fnweb.net"	"jmartinez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							78		10591	114	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	1	1	1	10023	12	"REDACTED"	"REDACTED"	1				""							0	1	0	1	4	2	1	0	1	0	1	3	"jmueller@ajnmail.net"	"luisrodriguez@fnweb.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							524		11299	87	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	2	1	1	10023	12	"REDACTED"	"REDACTED"	1				""						0	0	1	0	1	4	2	1	0	1	0	1	3	"jmueller@ajnmail.net"	"luisrodriguez@fnweb.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							539		11299	87	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	1	1	1	10024	12	"REDACTED"	"REDACTED"	1				""							0	1	1	0	2	4	1	0	1	0	2	3	"rodriguezl@ajnmail.net"	"jakemueller@fnweb.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							718		13763	86	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	2	1	1	10024	12	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	2	4	1	0	1	0	2	3	"rodriguezl@ajnmail.net"	"jakemueller@fnweb.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							718		13763	86	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	1	1	1	10025	13	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							0	1	1	0	1	4	1	0	0	1	4	2	"martinezjose@ajnmail.net"	"muellerj@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							88		34215	536	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	2	1	1	10025	13	"REDACTED"	"REDACTED"	1	1	1	1	"Non-informative response"	1	0	0	0	1	0	0	1	1	0	1	4	1	0	0	1	4	2	"martinezjose@ajnmail.net"	"muellerj@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							108		34215	536	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	1	1	1	10026	13	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	4	1	1	0	0	1	4	2	"muellerjake@ajnmail.net"	"martinezj@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							117		34339	574	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	2	1	1	10026	13	"REDACTED"	"REDACTED"	1	1	0	0	"Narrow, but accurate"	1	0	0	0	1	0	0	1	0	1	4	1	1	0	0	1	4	2	"muellerjake@ajnmail.net"	"martinezj@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							175		34339	574	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	1	1	1	10027	14	"REDACTED"	"REDACTED"	1	1	1	1	"Ambiguous"	0	0	0	0	0		1	0	0	1	4	2	0	1	1	0	2	3	"muellerj@fnweb.net"	"luisrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0						1	87		20947	191	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	2	1	1	10027	14	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							1	0	0	1	4	2	0	1	1	0	2	3	"muellerj@fnweb.net"	"luisrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							86		20947	191	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	1	1	1	10028	14	"REDACTED"	"REDACTED"	1	1	1	1	"Ambiguous"	1	0	0	0	0		1	0	1	0	2	4	0	1	1	0	2	1	"rodriguezl@fnweb.net"	"jmueller@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0						1	127		23068	220	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	2	1	1	10028	14	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	1	0	2	4	0	1	1	0	2	1	"rodriguezl@fnweb.net"	"jmueller@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							75		23068	220	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	1	1	1	10029	15	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	1	3	0	1	1	0	3	2	"josemartinez@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							90		118572	3893	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	2	1	1	10029	15	"REDACTED"	"REDACTED"	1	1	0	1	"General, but accurate"	0	0	0	0	0	0	0	1	1	0	1	3	0	1	1	0	3	2	"josemartinez@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							100		118572	3893	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	1	1	1	10030	15	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	4	1	0	1	1	0	4	2	"muellerjake@fnweb.net"	"martinezj@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							77		104430	3447	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	2	1	1	10030	15	"REDACTED"	"REDACTED"	1	1	1	1	"Non-informative response"	0	0	0	0	0	0	0	1	0	1	4	1	0	1	1	0	4	2	"muellerjake@fnweb.net"	"martinezj@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							90		104430	3447	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	1	1	1	10031	16	"REDACTED"	"REDACTED"	1	1	1	1	"General, but accurate"	0	0	0	0	0	0	1	0	1	0	2	3	0	1	1	0	4	2	"rodriguezluis@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							136		30776	632	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	2	1	1	10031	16	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	1	0	2	3	0	1	1	0	4	2	"rodriguezluis@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							72		30776	632	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	1	1	1	10032	16	"REDACTED"	"REDACTED"	1				""						0	1	0	0	1	4	2	0	1	1	0	3	1	"jakemueller@fnweb.net"	"lrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							521		24484	639	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	2	1	1	10032	16	"REDACTED"	"REDACTED"	1				""							1	0	0	1	4	2	0	1	1	0	3	1	"jakemueller@fnweb.net"	"lrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	1	0	1	1	0	0	0							538		24484	639	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	2	1	1	10033	17	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	4	1	1	0	0	1	2	3	"muellerj@ajnmail.net"	"josemartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							98		49948	3180	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	1	1	1	10033	17	"REDACTED"	"REDACTED"	0	0	0	0	""							1	0	0	1	4	1	1	0	0	1	2	3	"muellerj@ajnmail.net"	"josemartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							98		49948	3180	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	1	1	1	10034	17	"REDACTED"	"REDACTED"	1	1	1	1	"General, but accurate"	0	0	0	0	0		1	0	1	0	2	3	1	0	0	1	3	1	"luisrodriguez@ajnmail.net"	"gwalsh@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0						1	109		17581	151	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	2	1	1	10034	17	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	1	0	2	3	1	0	0	1	3	1	"luisrodriguez@ajnmail.net"	"gwalsh@fnweb.net"	"Question about voting"	"Election question"	0	0	0	1	0	1	1	0	0	0							93		17581	151	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	25	"25"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
